timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
291.42077697974327,181.45090052297573,9,0,27_0-11_1-9_0,0,0,291.43869821133586
291.43869821133586,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,291.45661944292846
291.60088792695126,47.021352898777316,27,0,27_0,0,0,291.6332108099007
291.6332108099007,9.05121256704966,11,1,27_0-11_1,0,0,291.6655336928501
291.6655336928501,181.45090052297573,9,0,27_0-11_1-9_0,0,0,291.6978565757995
291.6978565757995,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,291.7301794587489
291.7218991290428,220.90005536889026,25,0,25_0,0,3,291.7977037536662
291.7500326800686,278.02047917852803,24,0,24_0,0,1,291.76729826242007
291.76729826242007,22.40989955123943,10,1,24_0-10_1,0,1,291.7845638447715
291.7845638447715,209.40056294385073,9,2,24_0-10_1-9_2,0,1,291.801829427123
291.7914792591699,278.02047917852803,24,0,24_0,0,1,291.831410946563
291.7977037536662,264.6352826649085,10,0,25_0-10_0,0,3,291.8735083782896
291.801829427123,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,291.81909500947444
291.81909500947444,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,291.8363605918259
291.831410946563,22.40989955123943,10,1,24_0-10_1,0,1,291.8713426339561
291.8363605918259,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,291.85362617417735
291.8713426339561,209.40056294385073,9,2,24_0-10_1-9_2,0,1,291.9112743213492
291.8735083782896,16.941117190290605,8,3,25_0-10_0-8_3,0,3,291.949313002913
291.9112743213492,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,291.9512060087423
291.91601131356794,47.021352898777316,27,0,27_0,0,0,291.95026176382464
291.9374596853463,47.021352898777316,27,0,27_0,0,0,292.150682838015
291.949313002913,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,292.0251176275364
291.95026176382464,9.05121256704966,11,1,27_0-11_1,0,0,291.98451221408135
291.9512060087423,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,291.9911376961354
291.98451221408135,181.45090052297573,9,0,27_0-11_1-9_0,0,0,292.01876266433806
291.9911376961354,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,292.0310693835285
292.01876266433806,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,292.05301311459476
292.0251176275364,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,292.1009222521598
292.1009222521598,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,292.1767268767832
292.150682838015,9.05121256704966,11,1,27_0-11_1,0,0,292.3511039122053
292.2136519321226,250.31503802283504,35,0,35_0,0,4,292.22366892286294
292.22366892286294,55.15791263580905,19,0,35_0-19_0,0,4,292.23368591360327
292.2274429118042,220.90005536889026,25,0,25_0,0,3,292.30290065752513
292.23368591360327,18.010007008445534,16,2,35_0-19_0-16_2,0,4,292.2437029043436
292.2437029043436,281.74969923179,0,2,35_0-19_0-16_2-0_2,0,4,292.2537198950839
